Public ID,Organization,Availability,System Name (click + for details),# of Nodes,Processor,Accelerator,# of Accelerators,Benchmark,Model MLC,Scenario,Units,Valid / Invalid,# of Accelerators,# of Nodes,Accelerator,Availability,Host Processor Core Count,Processor,Avg. Result at System Name
4.1-0006,Cisco,available,C240M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Offline,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,252.597
4.1-0006,Cisco,available,C240M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Server,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,113.739
4.1-0006,Cisco,available,C240M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,25643.7
4.1-0006,Cisco,available,C240M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,22501.7
4.1-0006,Cisco,available,C240M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,retinanet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,388.142
4.1-0006,Cisco,available,C240M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,retinanet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,285.454
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,bert-99,Offline,Samples/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,6684.77
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,bert-99,Server,Queries/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,6761.33
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,1747.67
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,1734.03
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,resnet,Offline,Samples/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,87978.3
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,resnet,Server,Queries/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,91209.1
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,retinanet,Offline,Samples/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,1642.06
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,retinanet,Server,Queries/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,1580.59
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,stable-diffusion-xl,Offline,Samples/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,1.36759
4.1-0007,Cisco,available,Cisco UCS C240 M7 (2x L40S TensorRT),1,Intel Xeon Gold 6448H,NVIDIA L40S,2,Inference,stable-diffusion-xl,Server,Queries/s,,2,1,NVIDIA L40S,available,32,Intel Xeon Gold 6448H,1.25757
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,bert-99,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,11576
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,bert-99,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,9060.77
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,3268.94
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,3258.83
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,resnet,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,113422
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,resnet,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,102012
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,retinanet,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,2349.22
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,retinanet,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,2101.87
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,stable-diffusion-xl,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,2.4685
4.1-0008,Cisco,available,Cisco UCS C245 M8 (2x H100-PCIe-80GB TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA H100-PCIe-80GB,2,Inference,stable-diffusion-xl,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,96,AMD EPYC 9684X 96-Core Processor,2.1963
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,bert-99,Offline,Samples/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,6844.6
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,bert-99,Server,Queries/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,6741.2
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,1729.6
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,1725.54
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,resnet,Offline,Samples/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,86700.2
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,resnet,Server,Queries/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,90612.1
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,retinanet,Offline,Samples/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,1655.57
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,retinanet,Server,Queries/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,1600.42
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,stable-diffusion-xl,Offline,Samples/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,1.35121
4.1-0009,Cisco,available,Cisco UCS C245 M8 (2x L40S TensorRT),1,AMD EPYC 9684X 96-Core Processor,NVIDIA L40S,2,Inference,stable-diffusion-xl,Server,Queries/s,,2,1,NVIDIA L40S,available,96,AMD EPYC 9684X 96-Core Processor,1.25759
4.1-0010,Cisco,available,X210M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,3d-unet-99.9,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1.93062
4.1-0010,Cisco,available,X210M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Offline,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,206.119
4.1-0010,Cisco,available,X210M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Server,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,113.739
4.1-0010,Cisco,available,X210M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,25482.9
4.1-0010,Cisco,available,X210M7-1-node-2S-EMR-PyTorch,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,22501.8
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,bert-99,Offline,Samples/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,6590.32
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,bert-99,Server,Queries/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,6781.43
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1746.46
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1725.98
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,gptj-99.9,Offline,Tokens/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1746.46
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,gptj-99.9,Server,Tokens/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1725.98
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,retinanet,Offline,Samples/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1648.81
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,retinanet,Server,Queries/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1600.42
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,stable-diffusion-xl,Offline,Samples/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1.37501
4.1-0011,Cisco,available,Cisco UCS X210c M7 (2x L40S TensorRT),1,INTEL(R) XEON(R) PLATINUM 8562Y+,NVIDIA L40S,2,Inference,stable-diffusion-xl,Server,Queries/s,,2,1,NVIDIA L40S,available,32,INTEL(R) XEON(R) PLATINUM 8562Y+,1.26746
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,3d-unet-99.9,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1.87014
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,bert-99,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1685.75
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,bert-99,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,1321.72
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,dlrm-v2-99.9,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,9830.18
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,dlrm-v2-99.9,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,9101.57
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Offline,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,248.601
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,gptj-99,Server,Tokens/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,113.715
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,25105.8
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,resnet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,22501.7
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,retinanet,Offline,Samples/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,373.596
4.1-0013,Dell,available,Dell PowerEdge R760,1,INTEL(R) XEON(R) PLATINUM 8592+,N/A,0,Inference,retinanet,Server,Queries/s,,0,1,N/A,available,64,INTEL(R) XEON(R) PLATINUM 8592+,285.452
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,3d-unet-99,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,9.31163
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,3d-unet-99.9,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,9.31163
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,bert-99,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,11758.6
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,bert-99,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,9145.69
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,bert-99.9,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,10138.8
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,bert-99.9,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,8252.92
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,gptj-99,Offline,Tokens/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,3317.08
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,gptj-99,Server,Tokens/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,2759.33
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,gptj-99.9,Offline,Tokens/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,3317.08
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,gptj-99.9,Server,Tokens/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,2759.33
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,resnet,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,112968
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,resnet,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,103012
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,retinanet,Offline,Samples/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,2314.75
4.1-0014,Dell,available,Dell PowerEdge R760 (2xH100_PCIe_80GB TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-PCIe-80GB,2,Inference,retinanet,Server,Queries/s,,2,1,NVIDIA H100-PCIe-80GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,2201.86
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,3d-unet-99,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,22.2878
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,3d-unet-99.9,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,22.2825
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,bert-99,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,24851.2
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,bert-99,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,20104.7
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,bert-99.9,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,20729.6
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,bert-99.9,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,17600.1
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,dlrm-v2-99,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,208212
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,dlrm-v2-99,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,155014
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,dlrm-v2-99.9,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,123033
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,dlrm-v2-99.9,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,118009
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,gptj-99,Offline,Tokens/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,7191.41
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,gptj-99,Server,Tokens/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,6337.64
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,resnet,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,250296
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,resnet,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,220027
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,retinanet,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,5438.57
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,retinanet,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,4802.53
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,stable-diffusion-xl,Offline,Samples/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,6.13275
4.1-0015,Dell,available,Dell PowerEdge R760xa (4xH100 NVL TensorRT),1,INTEL(R) XEON(R) PLATINUM 8580,NVIDIA H100-NVL-94GB,4,Inference,stable-diffusion-xl,Server,Queries/s,,4,1,NVIDIA H100-NVL-94GB,available,120,INTEL(R) XEON(R) PLATINUM 8580,4.87198
4.1-0016,Dell,available,Dell PowerEdge R760xa (4x H100-PCIe-80GB TensorRT),1,Intel(R) Xeon(R) Platinum 8480+,NVIDIA H100-PCIe-80GB,4,Inference,3d-unet-99,Offline,Samples/s,,4,1,NVIDIA H100-PCIe-80GB,available,64,Intel(R) Xeon(R) Platinum 8480+,18.6131
